product_id,purchase_date,category,brand,season,size,color,stock_quantity,original_price,markdown_percentage,current_price,customer_rating,is_returned,return_reason
FB006233,2025-03-03,Shoes,Mango,Spring,L,Green,9,150.84,0.0,150.84,3.6,True,Quality Issue
FB006119,2025-08-07,Accessories,Uniqlo,Summer,,Pink,18,32.95,0.0,32.95,2.0,True,Changed Mind
FB006276,2024-11-03,Dresses,Forever21,Fall,XXL,Black,43,56.59,0.0,56.59,1.9,False,
FB006072,2025-09-11,Dresses,Gap,Fall,S,Gray,38,98.6,0.0,98.6,3.2,False,
FB001331,2024-06-20,Accessories,Mango,Summer,,Green,7,26.91,0.2,21.53,4.3,False,
FB009076,2024-10-29,Dresses,Gap,Fall,S,Beige,47,42.31,0.5,21.16,4.1,False,
FB008780,2025-11-01,Accessories,Mango,Fall,,Pink,43,29.2,0.0,29.2,4.3,False,
FB005978,2025-06-09,Bottoms,Ann Taylor,Summer,XXL,Black,43,32.34,0.0,32.34,3.7,False,
FB007750,2025-09-29,Shoes,Ann Taylor,Fall,L,Navy,45,81.59,0.0,81.59,3.5,False,
FB006119,2025-11-04,Accessories,Uniqlo,Fall,,Brown,21,32.95,0.0,32.95,2.4,True,Changed Mind
FB008703,2024-05-17,Outerwear,Forever21,Spring,XXL,Beige,23,216.24,0.0,216.24,3.1,False,
FB000189,2025-01-08,Outerwear,Uniqlo,Winter,XL,Gray,2,245.08,0.3,171.56,3.5,False,
FB007252,2024-03-20,Shoes,Gap,Spring,XS,Red,17,173.51,0.0,173.51,2.1,True,Color Mismatch
FB009643,2025-04-23,Outerwear,Ann Taylor,Spring,XXL,Blue,50,130.55,0.0,130.55,2.8,True,Color Mismatch
FB003827,2025-02-15,Tops,Mango,Winter,XL,Beige,21,54.31,0.0,54.31,3.9,False,
FB005140,2025-01-04,Outerwear,Gap,Winter,S,Blue,24,203.85,0.5,101.92,4.2,False,
FB006485,2025-01-26,Bottoms,Uniqlo,Winter,XS,Blue,18,31.54,0.3,22.08,,False,
FB009643,2024-01-23,Outerwear,Ann Taylor,Winter,XL,Black,19,130.55,0.0,130.55,4.9,False,
FB003116,2024-03-30,Tops,Gap,Spring,M,Navy,23,33.14,0.0,33.14,4.6,False,
FB004348,2025-01-25,Tops,Gap,Winter,L,Beige,15,20.95,0.0,20.95,4.0,False,
FB005575,2025-04-09,Dresses,Forever21,Spring,M,Navy,18,116.8,0.1,105.12,3.4,False,
FB000772,2025-11-14,Shoes,Ann Taylor,Fall,M,Purple,10,61.82,0.0,61.82,4.0,False,
FB006562,2024-04-29,Outerwear,Ann Taylor,Spring,M,Red,28,129.0,0.0,129.0,4.3,False,
FB009765,2025-02-26,Bottoms,Forever21,Winter,S,Purple,43,85.21,0.0,85.21,2.3,False,
FB007528,2024-01-31,Bottoms,Uniqlo,Winter,XL,Purple,22,86.5,0.0,86.5,,False,
FB007008,2024-05-25,Tops,Ann Taylor,Spring,XS,White,17,53.1,0.5,26.55,,False,
FB001420,2024-06-09,Bottoms,Gap,Summer,S,Red,11,89.62,0.0,89.62,3.4,False,
FB001859,2025-06-01,Shoes,Banana Republic,Summer,L,Beige,41,62.12,0.5,31.06,,False,
FB000723,2025-10-25,Dresses,Banana Republic,Fall,XXL,Black,47,131.23,0.0,131.23,4.4,False,
FB001128,2024-08-15,Bottoms,Forever21,Summer,L,Green,20,95.33,0.0,95.33,3.3,False,
FB002974,2024-07-11,Outerwear,Ann Taylor,Summer,S,Green,2,235.73,0.3,165.01,3.8,False,
FB007217,2024-06-05,Shoes,Uniqlo,Summer,L,Pink,2,111.02,0.3,77.71,3.9,False,
FB009126,2024-01-26,Tops,Ann Taylor,Winter,S,Green,11,42.77,0.0,42.77,2.6,True,Color Mismatch
FB007614,2025-04-19,Bottoms,Ann Taylor,Spring,XXL,Gray,36,47.07,0.1,42.36,3.3,False,
FB004862,2024-08-10,Accessories,Ann Taylor,Summer,,Blue,10,21.97,0.0,21.97,3.2,False,
FB004011,2024-07-22,Shoes,Forever21,Summer,XS,Gray,46,119.44,0.3,83.61,1.6,True,Size Issue
FB001308,2025-09-07,Accessories,Mango,Fall,,Purple,23,49.79,0.5,24.89,1.6,True,Wrong Item
FB002069,2025-11-06,Shoes,Uniqlo,Fall,XXL,Gray,44,140.66,0.0,140.66,,False,
FB004527,2024-08-20,Shoes,Forever21,Summer,XXL,Brown,30,162.32,0.2,129.86,,False,
FB002781,2024-12-28,Accessories,Mango,Winter,,Gray,2,38.0,0.5,19.0,4.4,False,
FB007995,2025-02-10,Accessories,Banana Republic,Winter,,White,32,57.94,0.0,57.94,3.0,False,
FB003645,2025-02-02,Outerwear,Zara,Winter,XL,Green,10,225.96,0.0,225.96,,False,
FB005140,2025-01-25,Outerwear,Gap,Winter,XS,White,41,203.85,0.1,183.47,3.7,False,
FB006019,2024-08-15,Tops,Gap,Summer,XL,Purple,31,25.96,0.0,25.96,3.0,False,
FB002523,2024-09-25,Outerwear,H&M,Fall,XL,Beige,48,190.11,0.0,190.11,4.7,False,
FB009433,2024-05-14,Outerwear,Zara,Spring,S,Gray,9,225.64,0.0,225.64,2.9,False,
FB001189,2024-06-14,Tops,Uniqlo,Summer,XXL,Pink,9,47.43,0.1,42.69,3.5,False,
FB003181,2025-07-27,Bottoms,Uniqlo,Summer,XXL,Brown,25,98.64,0.2,78.91,4.5,False,
FB000189,2025-01-21,Outerwear,Uniqlo,Winter,S,Brown,3,245.08,0.0,245.08,4.4,False,
FB002331,2024-09-05,Tops,Forever21,Fall,XXL,Green,7,74.5,0.0,74.5,2.6,False,
FB004296,2024-02-26,Bottoms,H&M,Winter,M,Blue,15,61.84,0.0,61.84,4.4,False,
FB008280,2025-05-12,Dresses,H&M,Spring,XXL,Red,20,64.05,0.3,44.83,3.5,False,
FB007180,2024-01-14,Tops,Gap,Winter,XXL,White,32,37.1,0.5,18.55,3.6,False,
FB001125,2025-11-10,Dresses,Gap,Fall,L,Gray,24,64.66,0.0,64.66,2.4,False,
FB004316,2024-11-17,Tops,Ann Taylor,Fall,XXL,Beige,36,20.19,0.0,20.19,,False,
FB005039,2024-06-27,Dresses,H&M,Summer,XXL,Purple,4,142.2,0.1,127.98,2.1,False,
FB001134,2025-08-02,Dresses,H&M,Summer,XXL,Red,5,120.51,0.3,84.36,,False,
FB008620,2025-01-19,Dresses,Forever21,Winter,XL,Gray,11,121.59,0.0,121.59,4.2,False,
FB008798,2025-05-03,Accessories,H&M,Spring,,Black,10,45.68,0.0,45.68,,False,
FB005515,2024-03-13,Bottoms,Forever21,Spring,XL,Purple,9,45.07,0.0,45.07,,False,
FB006883,2024-03-16,Dresses,Gap,Spring,S,Brown,29,41.39,0.5,20.7,3.6,False,
FB004296,2025-08-03,Bottoms,H&M,Summer,XXL,Green,13,61.84,0.0,61.84,3.5,False,
FB005039,2024-06-17,Dresses,H&M,Summer,L,Green,49,142.2,0.0,142.2,4.2,False,
FB001772,2024-05-15,Outerwear,Mango,Spring,L,Purple,36,125.36,0.1,112.82,4.3,False,
FB000229,2025-07-01,Bottoms,H&M,Summer,XL,Green,13,85.35,0.0,85.35,2.5,True,Wrong Item
FB001802,2024-11-12,Tops,Uniqlo,Fall,S,White,19,67.91,0.0,67.91,3.9,False,
FB003729,2024-02-01,Tops,Ann Taylor,Winter,XL,Purple,7,40.98,0.0,40.98,2.4,True,Quality Issue
FB008289,2024-02-16,Dresses,H&M,Winter,S,White,24,99.14,0.0,99.14,4.2,True,Size Issue
FB007658,2024-10-16,Accessories,Banana Republic,Fall,,Brown,0,47.59,0.0,47.59,4.0,False,
FB002267,2024-01-02,Shoes,Banana Republic,Winter,S,Blue,34,97.06,0.0,97.06,4.7,False,
FB002523,2025-05-23,Outerwear,H&M,Spring,L,Beige,5,190.11,0.0,190.11,2.0,False,
FB006623,2024-07-25,Bottoms,Gap,Summer,L,Red,2,38.11,0.0,38.11,1.9,True,Color Mismatch
FB005926,2025-02-20,Dresses,Uniqlo,Winter,S,Red,17,131.23,0.2,104.98,3.0,True,Size Issue
FB003818,2025-03-12,Tops,Mango,Spring,XL,Navy,36,68.78,0.0,68.78,2.9,True,Wrong Item
FB004137,2024-05-20,Bottoms,Forever21,Spring,XL,Blue,29,97.58,0.2,78.06,,False,
FB008929,2024-07-02,Shoes,Zara,Summer,M,Red,27,122.96,0.2,98.37,2.9,False,
FB003250,2024-08-28,Shoes,Banana Republic,Summer,XS,Red,35,101.57,0.0,101.57,4.6,False,
FB002371,2024-12-09,Dresses,Uniqlo,Winter,XL,Blue,48,134.42,0.3,94.09,2.9,True,Color Mismatch
FB009433,2024-10-26,Outerwear,Zara,Fall,XXL,Gray,19,225.64,0.3,157.95,3.0,False,
FB009106,2025-02-09,Bottoms,Banana Republic,Winter,XL,Brown,45,78.76,0.0,78.76,4.3,False,
FB007634,2024-10-09,Outerwear,Banana Republic,Fall,XL,Green,33,136.25,0.3,95.38,3.5,False,
FB003991,2024-06-24,Dresses,Zara,Summer,S,Gray,13,126.55,0.3,88.58,4.3,True,Size Issue
FB004348,2025-11-16,Tops,Gap,Fall,XL,Purple,17,20.95,0.0,20.95,2.0,False,
FB007063,2024-09-12,Outerwear,Mango,Fall,S,White,28,96.04,0.0,96.04,3.6,False,
FB008321,2024-03-03,Outerwear,Forever21,Spring,XXL,Navy,19,89.67,0.5,44.84,1.7,False,
FB002166,2024-12-22,Bottoms,Banana Republic,Winter,S,Beige,30,42.29,0.0,42.29,1.9,False,
FB000511,2024-05-15,Bottoms,Ann Taylor,Spring,S,Black,19,75.03,0.1,67.53,4.6,False,
FB004721,2024-03-06,Outerwear,Uniqlo,Spring,S,Brown,22,85.55,0.1,77.0,2.4,True,Wrong Item
FB008787,2024-05-19,Dresses,Mango,Spring,XS,Gray,22,61.07,0.0,61.07,3.7,False,
FB009132,2025-09-01,Accessories,Banana Republic,Fall,,Blue,0,58.53,0.3,40.97,3.4,False,
FB004521,2025-03-16,Shoes,Gap,Spring,XS,Brown,23,57.87,0.0,57.87,3.2,False,
FB007286,2024-11-01,Dresses,Gap,Fall,S,Beige,4,63.9,0.0,63.9,4.6,False,
FB005492,2025-07-09,Accessories,H&M,Summer,,Pink,10,27.77,0.2,22.22,1.6,True,Damaged
FB006869,2024-02-04,Tops,Zara,Winter,S,Gray,41,57.16,0.3,40.01,4.0,False,
FB004564,2024-01-20,Outerwear,Forever21,Winter,M,Gray,47,151.72,0.0,151.72,4.7,False,
FB004461,2025-07-07,Accessories,Uniqlo,Summer,,Black,36,46.49,0.3,32.54,3.8,False,
FB005356,2025-01-25,Outerwear,Gap,Winter,XL,Black,28,115.98,0.1,104.38,4.6,False,
FB001125,2024-03-06,Dresses,Gap,Spring,L,Beige,3,64.66,0.1,58.19,1.9,False,
FB001754,2024-08-21,Tops,Uniqlo,Summer,XL,Red,39,26.93,0.0,26.93,3.4,False,
FB005356,2025-03-08,Outerwear,Gap,Spring,L,Red,48,115.98,0.3,81.19,2.9,False,
FB004326,2024-07-22,Tops,Gap,Summer,S,Navy,0,32.22,0.0,32.22,4.2,False,
FB006869,2024-01-17,Tops,Zara,Winter,S,Red,0,57.16,0.0,57.16,4.8,False,
FB009432,2024-01-23,Outerwear,H&M,Winter,S,Gray,7,157.42,0.5,78.71,2.9,False,
FB009976,2025-04-12,Outerwear,Ann Taylor,Spring,M,Black,39,100.64,0.0,100.64,4.0,False,
FB003181,2024-11-18,Bottoms,Uniqlo,Fall,S,Black,14,98.64,0.3,69.05,2.7,True,Quality Issue
FB003630,2025-07-23,Shoes,H&M,Summer,M,Green,50,108.76,0.1,97.88,3.8,False,
FB001114,2024-02-17,Dresses,Forever21,Winter,S,Pink,47,47.54,0.1,42.79,3.5,False,
FB005882,2024-04-03,Dresses,H&M,Spring,L,Navy,3,81.79,0.0,81.79,4.8,True,Size Issue
FB003994,2025-02-27,Outerwear,Ann Taylor,Winter,M,Purple,6,246.64,0.0,246.64,3.9,False,
FB001647,2025-10-19,Outerwear,H&M,Fall,XXL,Green,38,209.26,0.3,146.48,3.2,False,
FB005443,2024-09-27,Outerwear,Zara,Fall,XS,Blue,9,110.49,0.2,88.39,2.3,False,
FB007995,2025-10-06,Accessories,Banana Republic,Fall,,Navy,37,57.94,0.1,52.15,2.5,True,Size Issue
FB008780,2025-01-29,Accessories,Mango,Winter,,Blue,46,29.2,0.0,29.2,2.8,True,Changed Mind
FB001128,2024-09-10,Bottoms,Forever21,Fall,L,Gray,4,95.33,0.0,95.33,2.9,False,
FB003645,2024-04-12,Outerwear,Zara,Spring,S,White,32,225.96,0.1,203.36,,False,
FB009293,2024-08-29,Bottoms,H&M,Summer,XXL,Red,47,44.77,0.0,44.77,4.5,False,
FB002267,2025-11-16,Shoes,Banana Republic,Fall,XS,Green,44,97.06,0.0,97.06,3.8,False,
FB009126,2025-10-06,Tops,Ann Taylor,Fall,S,Brown,16,42.77,0.1,38.49,3.7,False,
FB000201,2024-07-01,Accessories,Ann Taylor,Summer,,Brown,31,19.62,0.1,17.66,2.3,True,Quality Issue
FB008923,2024-09-17,Accessories,Mango,Fall,,Gray,9,34.13,0.5,17.07,4.5,True,Color Mismatch
FB009225,2024-04-25,Dresses,Ann Taylor,Spring,L,Navy,41,108.33,0.3,75.83,4.2,False,
FB004721,2024-07-15,Outerwear,Uniqlo,Summer,S,Black,18,85.55,0.0,85.55,2.0,True,Color Mismatch
FB004942,2025-03-29,Dresses,Mango,Spring,XS,Beige,37,51.21,0.0,51.21,4.1,False,
FB008042,2024-01-13,Outerwear,Mango,Winter,M,Green,43,197.4,0.2,157.92,,False,
FB001230,2025-06-03,Tops,Mango,Summer,XXL,Red,31,30.43,0.3,21.3,3.8,False,
FB001053,2025-09-30,Accessories,Forever21,Fall,,Navy,47,46.79,0.2,37.43,2.1,False,
FB001420,2025-02-28,Bottoms,Gap,Winter,S,Beige,10,89.62,0.5,44.81,3.5,False,
FB004137,2025-08-03,Bottoms,Forever21,Summer,S,Black,5,97.58,0.0,97.58,3.6,False,
FB001189,2025-09-11,Tops,Uniqlo,Fall,S,Black,9,47.43,0.0,47.43,2.5,False,
FB001125,2024-04-29,Dresses,Gap,Spring,XS,Red,13,64.66,0.0,64.66,4.7,False,
FB009293,2024-06-04,Bottoms,H&M,Summer,XL,Red,42,44.77,0.5,22.39,4.4,False,
FB001698,2025-10-23,Dresses,Uniqlo,Fall,L,Navy,11,142.49,0.0,142.49,4.1,False,
FB009293,2025-03-17,Bottoms,H&M,Spring,L,White,35,44.77,0.3,31.34,3.5,True,Wrong Item
FB007435,2024-04-09,Outerwear,Gap,Spring,S,Gray,2,139.81,0.0,139.81,3.4,False,
FB008180,2024-10-06,Accessories,Gap,Fall,,Brown,10,24.57,0.0,24.57,4.0,False,
FB004316,2025-10-19,Tops,Ann Taylor,Fall,XS,Navy,50,20.19,0.0,20.19,,False,
FB001134,2025-01-16,Dresses,H&M,Winter,XXL,Beige,27,120.51,0.0,120.51,3.8,True,Size Issue
FB008808,2025-03-03,Outerwear,H&M,Spring,XL,Green,7,96.52,0.0,96.52,1.9,True,Changed Mind
FB000229,2024-11-30,Bottoms,H&M,Fall,M,Pink,48,85.35,0.0,85.35,3.7,False,
FB009334,2025-11-20,Accessories,Mango,Fall,,Black,31,33.17,0.5,16.59,4.4,False,
FB004527,2025-10-15,Shoes,Forever21,Fall,XL,Green,24,162.32,0.3,113.62,3.5,False,
FB009425,2024-10-15,Bottoms,Zara,Fall,L,Beige,8,36.39,0.0,36.39,,False,
FB003444,2024-10-30,Outerwear,Zara,Fall,XXL,Navy,9,131.66,0.2,105.33,1.9,False,
FB002533,2024-03-17,Bottoms,Banana Republic,Spring,S,Navy,16,98.17,0.1,88.35,,False,
FB004296,2024-08-10,Bottoms,H&M,Summer,XS,Beige,36,61.84,0.0,61.84,4.3,False,
FB008857,2024-04-02,Outerwear,H&M,Spring,L,Brown,39,88.6,0.0,88.6,2.7,False,
FB004263,2025-08-12,Tops,Ann Taylor,Summer,XXL,Pink,35,30.9,0.2,24.72,2.9,True,Wrong Item
FB006202,2024-02-28,Shoes,H&M,Winter,S,Blue,10,176.51,0.0,176.51,,False,
FB001680,2024-03-04,Tops,Mango,Spring,XS,Red,12,28.37,0.0,28.37,2.5,False,
FB008808,2025-02-09,Outerwear,H&M,Winter,S,White,15,96.52,0.1,86.87,3.2,False,
FB000229,2024-08-28,Bottoms,H&M,Summer,XL,Black,26,85.35,0.0,85.35,4.3,False,
FB009544,2025-11-06,Shoes,Zara,Fall,XL,Brown,10,158.5,0.5,79.25,3.7,False,
FB002493,2025-03-22,Accessories,Banana Republic,Spring,,Gray,13,32.37,0.0,32.37,2.7,False,
FB009418,2025-09-16,Tops,Banana Republic,Fall,L,Purple,30,54.32,0.0,54.32,4.5,False,
FB002974,2024-03-26,Outerwear,Ann Taylor,Spring,XL,Red,48,235.73,0.0,235.73,4.5,False,
FB004416,2024-06-30,Shoes,Zara,Summer,L,Green,6,179.94,0.5,89.97,4.5,False,
FB004507,2024-03-17,Accessories,H&M,Spring,,Gray,9,16.13,0.2,12.9,2.8,True,Changed Mind
FB007750,2025-11-20,Shoes,Ann Taylor,Fall,XL,Pink,29,81.59,0.0,81.59,3.5,False,
FB004316,2025-06-25,Tops,Ann Taylor,Summer,L,Red,1,20.19,0.0,20.19,4.8,False,
FB002871,2025-05-08,Shoes,Zara,Spring,L,Blue,23,149.2,0.1,134.28,4.3,False,
FB003630,2024-06-20,Shoes,H&M,Summer,XS,Purple,15,108.76,0.0,108.76,1.6,True,Wrong Item
FB009296,2025-09-28,Tops,Zara,Fall,S,Green,44,34.45,0.0,34.45,2.0,True,Changed Mind
FB001236,2024-12-26,Outerwear,Mango,Winter,XL,Blue,44,228.66,0.0,228.66,3.5,False,
FB003250,2024-12-24,Shoes,Banana Republic,Winter,XXL,Green,9,101.57,0.1,91.41,4.6,False,
FB005040,2025-01-20,Dresses,Zara,Winter,M,Blue,22,58.25,0.0,58.25,3.7,False,
FB004348,2024-04-06,Tops,Gap,Spring,S,Red,36,20.95,0.0,20.95,3.6,False,
FB000723,2024-12-17,Dresses,Banana Republic,Winter,M,Gray,0,131.23,0.0,131.23,2.2,False,
FB008319,2024-11-01,Outerwear,Gap,Fall,S,Brown,30,238.82,0.0,238.82,,False,
FB009225,2025-09-24,Dresses,Ann Taylor,Fall,L,Blue,25,108.33,0.0,108.33,4.0,True,Size Issue
FB006268,2024-01-23,Tops,Forever21,Winter,XL,Black,43,24.74,0.0,24.74,4.4,False,
FB004950,2024-09-18,Accessories,Uniqlo,Fall,,Pink,32,35.56,0.3,24.89,3.3,False,
FB008786,2025-09-14,Bottoms,Banana Republic,Fall,XL,Beige,33,77.57,0.5,38.78,4.3,False,
FB008780,2024-07-30,Accessories,Mango,Summer,,Blue,24,29.2,0.0,29.2,4.7,False,
FB009241,2025-08-21,Tops,Ann Taylor,Summer,XL,Black,42,60.17,0.3,42.12,,False,
FB005978,2025-02-07,Bottoms,Ann Taylor,Winter,XS,Red,2,32.34,0.0,32.34,,False,
FB000723,2025-02-12,Dresses,Banana Republic,Winter,S,Green,3,131.23,0.5,65.61,2.7,False,
FB007528,2025-07-11,Bottoms,Uniqlo,Summer,S,Beige,49,86.5,0.0,86.5,3.7,False,
FB002781,2024-01-01,Accessories,Mango,Winter,,Pink,42,38.0,0.0,38.0,3.0,False,
FB009293,2024-12-03,Bottoms,H&M,Winter,L,Beige,38,44.77,0.0,44.77,4.3,False,
FB001481,2024-09-25,Accessories,Uniqlo,Fall,,White,0,59.88,0.0,59.88,3.8,False,
FB007180,2025-04-02,Tops,Gap,Spring,M,Black,24,37.1,0.2,29.68,,False,
FB004416,2024-04-14,Shoes,Zara,Spring,XL,Brown,22,179.94,0.2,143.95,,False,
FB008923,2024-10-26,Accessories,Mango,Fall,,White,28,34.13,0.0,34.13,4.0,False,
FB004987,2025-11-11,Tops,Zara,Fall,M,Blue,46,76.78,0.0,76.78,,False,
FB007528,2025-10-31,Bottoms,Uniqlo,Fall,XS,Pink,2,86.5,0.0,86.5,4.3,False,
FB005821,2024-04-25,Accessories,Gap,Spring,,Purple,7,22.32,0.0,22.32,3.4,False,
FB007020,2024-08-24,Tops,Uniqlo,Summer,M,Beige,2,64.82,0.3,45.37,,False,
FB007680,2025-05-10,Shoes,Uniqlo,Spring,M,Purple,23,107.09,0.5,53.55,4.6,False,
FB004292,2024-11-04,Dresses,Gap,Fall,XS,Blue,39,124.82,0.2,99.86,,False,
FB004480,2025-05-04,Outerwear,Uniqlo,Spring,S,Red,11,166.51,0.0,166.51,3.7,False,
FB004862,2025-09-15,Accessories,Ann Taylor,Fall,,Black,18,21.97,0.2,17.58,2.5,False,
FB009821,2024-01-31,Outerwear,Forever21,Winter,M,Green,50,145.21,0.5,72.61,4.1,False,
FB009768,2025-01-16,Bottoms,Gap,Winter,XL,Gray,14,49.58,0.0,49.58,4.3,False,
FB006087,2024-08-18,Shoes,Banana Republic,Summer,M,Black,13,156.91,0.0,156.91,,True,Color Mismatch
FB000888,2024-06-19,Bottoms,Banana Republic,Summer,XXL,Brown,5,58.78,0.2,47.02,3.1,False,
FB008318,2025-04-28,Accessories,Uniqlo,Spring,,Gray,29,52.88,0.0,52.88,4.5,False,
FB006952,2024-06-09,Shoes,Uniqlo,Summer,L,Beige,22,133.06,0.0,133.06,4.6,False,
FB004521,2024-11-24,Shoes,Gap,Fall,XXL,Purple,19,57.87,0.3,40.51,3.0,False,
FB009544,2025-11-28,Shoes,Zara,Fall,M,Navy,32,158.5,0.0,158.5,4.8,False,
FB008465,2025-05-15,Accessories,Uniqlo,Spring,,Red,33,40.01,0.0,40.01,2.4,True,Size Issue
FB007020,2025-01-06,Tops,Uniqlo,Winter,M,Brown,48,64.82,0.5,32.41,2.7,True,Quality Issue
FB006819,2025-10-15,Dresses,Mango,Fall,S,Red,46,53.03,0.0,53.03,2.6,False,
FB002684,2024-04-24,Tops,H&M,Spring,L,White,29,66.67,0.3,46.67,4.5,False,
FB005140,2024-09-23,Outerwear,Gap,Fall,M,Brown,1,203.85,0.3,142.69,4.0,False,
FB002781,2024-07-18,Accessories,Mango,Summer,,White,4,38.0,0.0,38.0,2.5,False,
FB005140,2024-09-02,Outerwear,Gap,Fall,XXL,Pink,2,203.85,0.0,203.85,3.5,False,
FB000646,2025-04-30,Accessories,H&M,Spring,,Pink,4,55.65,0.0,55.65,3.9,False,
FB002069,2024-06-27,Shoes,Uniqlo,Summer,L,Pink,27,140.66,0.0,140.66,,False,
FB001772,2024-11-19,Outerwear,Mango,Fall,XXL,White,42,125.36,0.1,112.82,2.1,True,Color Mismatch
FB009084,2024-12-01,Bottoms,Banana Republic,Winter,XXL,Gray,6,78.8,0.0,78.8,4.5,False,
FB000646,2025-08-01,Accessories,H&M,Summer,,White,24,55.65,0.5,27.82,4.4,False,
FB004950,2024-03-30,Accessories,Uniqlo,Spring,,Green,25,35.56,0.0,35.56,3.7,False,
FB001744,2024-11-13,Shoes,Forever21,Fall,S,Gray,16,116.0,0.0,116.0,,False,
FB001331,2025-10-06,Accessories,Mango,Fall,,Blue,37,26.91,0.3,18.84,,False,
FB007429,2024-02-07,Tops,H&M,Winter,XS,Black,36,42.81,0.0,42.81,4.7,False,
FB005882,2025-06-28,Dresses,H&M,Summer,S,Purple,34,81.79,0.0,81.79,3.4,False,
FB008057,2025-11-10,Shoes,Banana Republic,Fall,XL,Beige,17,132.52,0.0,132.52,4.8,False,
FB005978,2025-06-13,Bottoms,Ann Taylor,Summer,M,Brown,46,32.34,0.0,32.34,4.1,False,
FB002493,2025-08-19,Accessories,Banana Republic,Summer,,Red,49,32.37,0.0,32.37,4.0,False,
FB007623,2024-12-02,Outerwear,Uniqlo,Winter,XXL,Brown,37,193.36,0.2,154.69,2.5,False,
FB000772,2024-07-02,Shoes,Ann Taylor,Summer,S,White,38,61.82,0.0,61.82,4.5,False,
FB005039,2024-05-20,Dresses,H&M,Spring,M,Pink,28,142.2,0.0,142.2,3.4,False,
FB009939,2025-04-18,Shoes,Forever21,Spring,XS,Red,16,84.46,0.0,84.46,2.5,False,
FB006659,2024-04-11,Tops,H&M,Spring,M,Gray,33,34.48,0.0,34.48,1.4,True,Damaged
FB005560,2024-03-25,Accessories,H&M,Spring,,Navy,32,17.73,0.0,17.73,3.8,False,
FB001977,2025-03-20,Bottoms,Uniqlo,Spring,XL,White,31,47.6,0.0,47.6,3.7,False,
FB007607,2024-03-22,Bottoms,Mango,Spring,M,Red,42,75.34,0.0,75.34,4.2,True,Changed Mind
FB005870,2025-10-07,Accessories,Zara,Fall,,Navy,23,20.93,0.0,20.93,4.5,False,
FB009708,2024-05-31,Outerwear,Ann Taylor,Spring,XL,Blue,5,154.05,0.0,154.05,2.1,True,Color Mismatch
FB008818,2025-05-31,Tops,Uniqlo,Spring,XL,Black,49,56.95,0.0,56.95,4.2,False,
FB007614,2024-07-18,Bottoms,Ann Taylor,Summer,S,Purple,37,47.07,0.1,42.36,,False,
FB007788,2024-01-11,Shoes,Forever21,Winter,S,Pink,20,66.69,0.5,33.34,2.6,False,
FB004953,2024-05-04,Bottoms,Mango,Spring,S,Blue,34,55.26,0.1,49.73,4.5,False,
FB007063,2025-05-29,Outerwear,Mango,Spring,XXL,White,13,96.04,0.3,67.23,,False,
FB007214,2024-07-30,Bottoms,H&M,Summer,L,White,33,91.19,0.0,91.19,4.4,False,
FB004950,2024-07-29,Accessories,Uniqlo,Summer,,Blue,13,35.56,0.0,35.56,,False,
FB004953,2025-06-05,Bottoms,Mango,Summer,XXL,Brown,39,55.26,0.0,55.26,3.8,False,
FB008798,2024-01-08,Accessories,H&M,Winter,,Purple,27,45.68,0.3,31.98,4.2,False,
FB000965,2025-01-10,Tops,Mango,Winter,XXL,Beige,24,20.43,0.0,20.43,3.1,False,
FB001331,2024-09-02,Accessories,Mango,Fall,,Brown,7,26.91,0.0,26.91,3.6,False,
FB007063,2025-01-23,Outerwear,Mango,Winter,M,Gray,15,96.04,0.1,86.44,4.4,False,
FB003847,2025-05-12,Shoes,Zara,Spring,S,Green,49,130.27,0.2,104.22,3.5,False,
FB001230,2025-02-23,Tops,Mango,Winter,XS,Red,24,30.43,0.0,30.43,3.2,False,
FB006276,2024-09-19,Dresses,Forever21,Fall,XS,Purple,20,56.59,0.0,56.59,,True,Size Issue
FB007145,2024-12-08,Tops,Uniqlo,Winter,XL,Purple,23,22.66,0.0,22.66,3.6,False,
FB004862,2024-02-08,Accessories,Ann Taylor,Winter,,Gray,13,21.97,0.0,21.97,4.4,False,
FB008929,2024-09-27,Shoes,Zara,Fall,S,Green,32,122.96,0.0,122.96,3.2,False,
FB000888,2024-09-26,Bottoms,Banana Republic,Fall,XXL,Beige,37,58.78,0.0,58.78,2.6,False,
FB009432,2025-08-29,Outerwear,H&M,Summer,M,Gray,2,157.42,0.0,157.42,4.2,False,
FB006623,2025-05-22,Bottoms,Gap,Spring,L,Beige,38,38.11,0.0,38.11,4.4,False,
FB001680,2025-08-06,Tops,Mango,Summer,S,Navy,32,28.37,0.0,28.37,2.2,True,Changed Mind
FB003827,2024-10-03,Tops,Mango,Fall,M,Red,34,54.31,0.2,43.45,2.8,False,
FB003827,2024-05-19,Tops,Mango,Spring,L,White,35,54.31,0.0,54.31,2.4,True,Damaged
FB009784,2024-05-02,Dresses,Mango,Spring,XS,Blue,49,110.59,0.0,110.59,3.2,False,
FB004011,2024-07-26,Shoes,Forever21,Summer,M,Gray,32,119.44,0.0,119.44,3.5,False,
FB005662,2024-07-29,Bottoms,Forever21,Summer,XL,Green,14,35.17,0.0,35.17,4.2,False,
FB001747,2024-08-07,Tops,Zara,Summer,L,Beige,6,73.56,0.0,73.56,4.0,False,
FB001747,2024-01-09,Tops,Zara,Winter,XL,Black,12,73.56,0.0,73.56,,False,
